epoch,pesq_epoch,pesq_imp_epoch,pesq_imp_step,pesq_step,si_sdr_epoch,si_sdr_imp_epoch,si_sdr_imp_step,si_sdr_step,step,stoi_epoch,stoi_imp_epoch,stoi_imp_step,stoi_step,train_loss_epoch,train_loss_step
0,,,,,,,,,49,,,,,,0.15059740841388702
0,,,,,,,,,99,,,,,,0.1187499389052391
,,,-0.05197283625602722,1.1674917936325073,,,-7.533775806427002,-0.3055405914783478,0,,,-0.011227601207792759,0.8231132626533508,,
,,,-0.34948572516441345,1.5708553791046143,,,-8.787943840026855,-0.37550467252731323,1,,,-0.022778183221817017,0.8690332174301147,,
,,,-0.6480912566184998,1.6305091381072998,,,-8.02332592010498,0.030318669974803925,2,,,-0.042052630335092545,0.9518259763717651,,
,,,0.11898648738861084,1.530009388923645,,,-8.601435661315918,0.458365797996521,3,,,-0.05061949044466019,0.9350169897079468,,
,,,-0.17363029718399048,1.3810093402862549,,,-7.015659332275391,0.9341346621513367,4,,,-0.027781985700130463,0.8928050398826599,,
,,,-0.05937153100967407,1.2461367845535278,,,-6.1297688484191895,-0.35727766156196594,5,,,-0.024511922150850296,0.8454725742340088,,
,,,0.15078935027122498,1.3755316734313965,,,-6.782716274261475,0.2528500556945801,6,,,-0.006910128518939018,0.8582749962806702,,
,,,0.007869482040405273,1.2892860174179077,,,-8.506991386413574,0.11864671856164932,7,,,-0.027069592848420143,0.8881824016571045,,
,,,-0.02496403455734253,1.3194632530212402,,,-8.055981636047363,-0.043039470911026,8,,,-0.03664124011993408,0.8900477886199951,,
,,,-0.013668745756149292,1.3102219104766846,,,-6.314024925231934,-1.3503419160842896,9,,,-0.015213184989988804,0.886561393737793,,
,,,0.05424723029136658,1.4865726232528687,,,-10.127604484558105,-0.8434083461761475,10,,,-0.03108840063214302,0.9093018174171448,,
,,,-0.007897883653640747,1.5042999982833862,,,-9.742293357849121,0.9441467523574829,11,,,-0.022780807688832283,0.914600133895874,,
,,,0.03677532076835632,1.3555872440338135,,,-8.470555305480957,-1.3698657751083374,12,,,-0.016271555796265602,0.8373501896858215,,
,,,0.03614920377731323,1.3921105861663818,,,-8.679280281066895,-0.31761667132377625,13,,,-0.020196828991174698,0.8979239463806152,,
,,,-0.0007527470588684082,1.2386794090270996,,,-6.888007640838623,-1.3995124101638794,14,,,-0.0203746035695076,0.8799528479576111,,
,,,-0.14465981721878052,1.4530723094940186,,,-7.821099281311035,0.020898759365081787,15,,,-0.03170696645975113,0.9211404919624329,,
,,,0.0020707547664642334,1.5878865718841553,,,-10.319356918334961,1.6866041421890259,16,,,-0.029764285311102867,0.8961073160171509,,
,,,-0.0278928279876709,1.257599115371704,,,-6.243955612182617,-1.2528752088546753,17,,,-0.025921206921339035,0.8651648759841919,,
,,,-0.16403460502624512,1.5734660625457764,,,-11.01681900024414,0.847491443157196,18,,,-0.025886861607432365,0.9400296807289124,,
0,1.4036729335784912,-0.06629127264022827,,,-0.12218555808067322,-8.161084175109863,,,101,0.8895739316940308,-0.025726184248924255,,,,
0,,,,,,,,,101,,,,,0.12027402967214584,
