epoch,pesq_epoch,pesq_imp_epoch,pesq_imp_step,pesq_step,si_sdr_epoch,si_sdr_imp_epoch,si_sdr_imp_step,si_sdr_step,step,stoi_epoch,stoi_imp_epoch,stoi_imp_step,stoi_step,train_loss_epoch,train_loss_step
0,,,,,,,,,49,,,,,,0.2459219992160797
0,,,,,,,,,99,,,,,,0.22826418280601501
,,,-0.07859688997268677,1.1156553030014038,,,-15.891657829284668,-8.491903305053711,0,,,-0.07047884911298752,0.7653056383132935,,
,,,-0.7259843349456787,1.1968637704849243,,,-18.06917953491211,-10.041250228881836,1,,,-0.09250523149967194,0.8061379194259644,,
,,,-0.960944414138794,1.292044758796692,,,-16.113183975219727,-9.311369895935059,2,,,-0.1280239373445511,0.8615719079971313,,
,,,-0.18369019031524658,1.2083063125610352,,,-18.609481811523438,-9.731260299682617,3,,,-0.13388307392597198,0.8530813455581665,,
,,,-0.33620283007621765,1.1978000402450562,,,-16.856889724731445,-9.142904281616211,4,,,-0.09922856092453003,0.8318946957588196,,
,,,-0.1646198034286499,1.1719647645950317,,,-15.464133262634277,-8.217181205749512,5,,,-0.1030779480934143,0.8137437701225281,,
,,,-0.05150294303894043,1.1781806945800781,,,-18.096811294555664,-11.03045654296875,6,,,-0.06571663916110992,0.7953008413314819,,
,,,-0.08834508061408997,1.199378490447998,,,-17.050323486328125,-8.425320625305176,7,,,-0.09178058058023453,0.825900673866272,,
,,,-0.032947391271591187,1.1884229183197021,,,-17.557235717773438,-9.546895980834961,8,,,-0.11642256379127502,0.8042234182357788,,
,,,-0.0640673041343689,1.1949199438095093,,,-16.928607940673828,-11.013123512268066,9,,,-0.09764087945222855,0.8025900721549988,,
,,,-0.30843931436538696,1.2077581882476807,,,-17.034513473510742,-7.774181842803955,10,,,-0.10310115665197372,0.8354829549789429,,
,,,-0.30091097950935364,1.201647400856018,,,-18.873947143554688,-8.280168533325195,11,,,-0.10358474403619766,0.8350377082824707,,
,,,-0.19670498371124268,1.1215680837631226,,,-18.206605911254883,-11.522829055786133,12,,,-0.07919731736183167,0.7757986187934875,,
,,,-0.10430938005447388,1.1998028755187988,,,-18.24982452392578,-10.079946517944336,13,,,-0.09400973469018936,0.8221482038497925,,
,,,-0.10101747512817383,1.1316214799880981,,,-16.13863754272461,-10.591914176940918,14,,,-0.0958784818649292,0.8119615316390991,,
,,,-0.36174672842025757,1.2328803539276123,,,-18.812986373901367,-10.960683822631836,15,,,-0.1054106280207634,0.8465673327445984,,
,,,-0.360657274723053,1.2170319557189941,,,-19.65584373474121,-7.775474548339844,16,,,-0.09859255701303482,0.822201132774353,,
,,,-0.11475187540054321,1.153804898262024,,,-14.534884452819824,-10.064811706542969,17,,,-0.08559280633926392,0.8002788424491882,,
,,,-0.6053791046142578,1.2580746412277222,,,-20.556730270385742,-8.621325492858887,18,,,-0.10520649701356888,0.8642159700393677,,
0,1.1930381059646606,-0.2705693542957306,,,-9.506473541259766,-17.510604858398438,,,101,0.8196548223495483,-0.09838590025901794,,,,
0,,,,,,,,,101,,,,,0.2770717144012451,
