epoch,pesq_epoch,pesq_imp_epoch,pesq_imp_step,pesq_step,si_sdr_epoch,si_sdr_imp_epoch,si_sdr_imp_step,si_sdr_step,step,stoi_epoch,stoi_imp_epoch,stoi_imp_step,stoi_step,train_loss_epoch,train_loss_step
0,,,,,,,,,49,,,,,,0.153339222073555
0,,,,,,,,,99,,,,,,0.14369018375873566
,,,0.03031042218208313,1.2168257236480713,,,-8.37033462524414,-1.1563488245010376,0,,,-0.005911197979003191,0.8357136249542236,,
,,,-0.4331749379634857,1.4726756811141968,,,-8.094782829284668,-0.7201235294342041,1,,,-0.009327283129096031,0.8651083707809448,,
,,,-0.16981187462806702,2.065370559692383,,,-7.52292013168335,-0.3860328495502472,2,,,-0.02175617218017578,0.9674443602561951,,
,,,0.1906421184539795,1.5420900583267212,,,-8.57870101928711,-0.5527427196502686,3,,,-0.01664818823337555,0.9607580304145813,,
,,,-0.0620083212852478,1.3918049335479736,,,-8.494871139526367,-0.9146227836608887,4,,,-0.01583193615078926,0.8855912089347839,,
,,,0.12908917665481567,1.478147268295288,,,-8.111456871032715,-0.2031048983335495,5,,,-0.009152033366262913,0.8868955373764038,,
,,,0.12651678919792175,1.3624476194381714,,,-7.406375408172607,-0.2767101228237152,6,,,0.0033111239317804575,0.8747279644012451,,
,,,0.06924465298652649,1.3539907932281494,,,-8.87374496459961,-0.4791799485683441,7,,,-0.010766051709651947,0.9091445207595825,,
,,,0.03387680649757385,1.3907703161239624,,,-8.235393524169922,-0.29747384786605835,8,,,-0.0174883883446455,0.9014349579811096,,
,,,0.0760970413684845,1.32843816280365,,,-5.8225417137146,-1.2292258739471436,9,,,-0.008475626818835735,0.8932155966758728,,
,,,0.054395854473114014,1.4975755214691162,,,-9.805849075317383,-0.660533607006073,10,,,-0.013840866275131702,0.9260095953941345,,
,,,0.0422077476978302,1.5555925369262695,,,-10.909276962280273,0.008022036403417587,11,,,-0.014347667805850506,0.9319211840629578,,
,,,0.06266754865646362,1.3805643320083618,,,-8.830904960632324,-2.0178580284118652,12,,,-0.010724292136728764,0.8445581793785095,,
,,,0.10950452089309692,1.4608235359191895,,,-9.141016006469727,-0.8767718076705933,13,,,-0.0068495734594762325,0.9092829823493958,,
,,,0.07198157906532288,1.326733112335205,,,-6.7815656661987305,-1.252967357635498,14,,,-0.006988830398768187,0.8990398049354553,,
,,,0.0676637589931488,1.661543369293213,,,-8.49508285522461,-0.6484057903289795,15,,,-0.015618163160979748,0.940191924571991,,
,,,0.012140214443206787,1.5903236865997314,,,-12.074316024780273,-0.07570531219244003,16,,,-0.012791255488991737,0.9142775535583496,,
,,,0.012318700551986694,1.319750428199768,,,-6.552100658416748,-1.4183149337768555,17,,,-0.008967863395810127,0.881756603717804,,
,,,-0.07892301678657532,1.7902581691741943,,,-11.258742332458496,0.6044834852218628,18,,,-0.012265666387975216,0.9554097652435303,,
