epoch,pesq_epoch,pesq_imp_epoch,pesq_imp_step,pesq_step,si_sdr_epoch,si_sdr_imp_epoch,si_sdr_imp_step,si_sdr_step,step,stoi_epoch,stoi_imp_epoch,stoi_imp_step,stoi_step,train_loss_epoch,train_loss_step
0,,,,,,,,,49,,,,,,5.936234951019287
0,,,,,,,,,99,,,,,,5.113729476928711
,,,0.04656460881233215,1.1919269561767578,,,-4.393884181976318,2.821819543838501,0,,,-0.018252380192279816,0.8308800458908081,,
,,,-0.22386974096298218,1.658604621887207,,,-4.880871772766113,2.5900914669036865,1,,,-0.024189842864871025,0.8735488057136536,,
,,,-0.4791069030761719,1.863877773284912,,,-3.1906583309173584,4.733492374420166,2,,,-0.036119598895311356,0.9587236046791077,,
,,,0.030458688735961914,1.5577541589736938,,,-3.776278257369995,5.019613742828369,3,,,-0.04007178917527199,0.934654176235199,,
,,,0.011978745460510254,1.5884554386138916,,,-4.197938919067383,3.707575798034668,4,,,-0.02934243343770504,0.8881787061691284,,
,,,0.06151273846626282,1.483121633529663,,,-4.520486831665039,3.9810948371887207,5,,,-0.02783963456749916,0.865942120552063,,
,,,0.1325579583644867,1.27743399143219,,,-4.466867923736572,2.6277341842651367,6,,,-0.012506040744483471,0.8543056845664978,,
,,,0.07445386052131653,1.3571529388427734,,,-4.814696788787842,3.569517135620117,7,,,-0.02766837738454342,0.8946928381919861,,
,,,0.044774413108825684,1.3072041273117065,,,-3.93568754196167,4.112336158752441,8,,,-0.03046320751309395,0.8893143534660339,,
,,,0.10746431350708008,1.3590500354766846,,,-4.58359432220459,1.6310592889785767,9,,,-0.022068610414862633,0.870212733745575,,
,,,0.08390375971794128,1.5186710357666016,,,-5.927227020263672,3.240448236465454,10,,,-0.034558434039354324,0.9054542183876038,,
,,,0.13981130719184875,1.643601894378662,,,-7.19482421875,3.6399340629577637,11,,,-0.02861013263463974,0.9136833548545837,,
,,,0.0955769419670105,1.4098320007324219,,,-5.879331588745117,0.8029030561447144,12,,,-0.01452226098626852,0.8401401042938232,,
,,,0.08586651086807251,1.4242911338806152,,,-5.358497619628906,2.9720664024353027,13,,,-0.017741136252880096,0.9007359743118286,,
,,,0.0718531608581543,1.3036513328552246,,,-3.487605333328247,1.9966025352478027,14,,,-0.013771203346550465,0.8954321146011353,,
,,,0.09024515748023987,1.6942007541656494,,,-4.3953633308410645,3.458634376525879,15,,,-0.024690989404916763,0.92853844165802,,
,,,0.1736486852169037,1.7431782484054565,,,-7.277343273162842,4.695323944091797,16,,,-0.026762016117572784,0.8983878493309021,,
,,,0.02120015025138855,1.312931776046753,,,-2.8413076400756836,1.9377034902572632,17,,,-0.025700833648443222,0.8662552237510681,,
,,,0.04777386784553528,1.9084901809692383,,,-7.42974328994751,4.460719108581543,18,,,-0.025719499215483665,0.9422001242637634,,
0,1.505443811416626,0.03245622292160988,,,3.263087511062622,-4.871168613433838,,,101,0.892172634601593,-0.025294654071331024,,,,
0,,,,,,,,,101,,,,,6.140132427215576,
