epoch,pesq_epoch,pesq_imp_epoch,pesq_imp_step,pesq_step,si_sdr_epoch,si_sdr_imp_epoch,si_sdr_imp_step,si_sdr_step,step,stoi_epoch,stoi_imp_epoch,stoi_imp_step,stoi_step,train_loss_epoch,train_loss_step
,,,-0.016035795211791992,1.788238286972046,,,-12.497383117675781,-2.511219024658203,0,,,-0.007538486737757921,0.8542957901954651,,
0,1.788238286972046,-0.016035795211791992,,,-2.511219024658203,-12.497383117675781,,,3,0.8542957901954651,-0.007538486737757921,,,,
0,,,,,,,,,3,,,,,0.1206040009856224,
,,,-0.14298689365386963,1.604055404663086,,,-13.90180778503418,-4.389562129974365,1,,,-0.01895812153816223,0.8244737982749939,,
1,1.604055404663086,-0.14298689365386963,,,-4.389562129974365,-13.90180778503418,,,7,0.8244737982749939,-0.01895812153816223,,,,
1,,,,,,,,,7,,,,,0.13834476470947266,
,,,-0.6922429800033569,1.3073488473892212,,,-17.228029251098633,-8.70952033996582,2,,,-0.02781451679766178,0.7338244318962097,,
2,1.3073488473892212,-0.6922429800033569,,,-8.70952033996582,-17.228029251098633,,,11,0.7338244318962097,-0.02781451679766178,,,,
2,,,,,,,,,11,,,,,0.14848634600639343,
,,,-0.389462947845459,1.3856282234191895,,,-35.756343841552734,-25.45294761657715,3,,,-0.04276483878493309,0.8118239641189575,,
3,1.3856282234191895,-0.389462947845459,,,-25.45294761657715,-35.756343841552734,,,15,0.8118239641189575,-0.04276483878493309,,,,
3,,,,,,,,,15,,,,,0.10590201616287231,
,,,-0.3181030750274658,1.4555027484893799,,,-23.355857849121094,-13.528815269470215,4,,,-0.047931790351867676,0.8131967186927795,,
4,1.4555027484893799,-0.3181030750274658,,,-13.528815269470215,-23.355857849121094,,,19,0.8131967186927795,-0.047931790351867676,,,,
4,,,,,,,,,19,,,,,0.12203581631183624,
,,,-0.4865262508392334,1.4987502098083496,,,-18.279312133789062,-9.291337966918945,5,,,-0.07150015980005264,0.7381150722503662,,
5,1.4987502098083496,-0.4865262508392334,,,-9.291337966918945,-18.279312133789062,,,23,0.7381150722503662,-0.07150015980005264,,,,
5,,,,,,,,,23,,,,,0.10926640033721924,
,,,-0.36447322368621826,1.6456304788589478,,,-17.341285705566406,-8.82480239868164,6,,,-0.06328810006380081,0.7088795900344849,,
6,1.6456304788589478,-0.36447322368621826,,,-8.82480239868164,-17.341285705566406,,,27,0.7088795900344849,-0.06328810006380081,,,,
6,,,,,,,,,27,,,,,0.1450331211090088,
,,,-0.12259066104888916,1.6622527837753296,,,-17.2884521484375,-7.317155838012695,7,,,-0.055285293608903885,0.7987592816352844,,
7,1.6622527837753296,-0.12259066104888916,,,-7.317155838012695,-17.2884521484375,,,31,0.7987592816352844,-0.055285293608903885,,,,
7,,,,,,,,,31,,,,,0.122855044901371,
,,,-0.2791851758956909,1.7176307439804077,,,-12.807262420654297,-3.780637741088867,8,,,-0.03816100209951401,0.7587164044380188,,
8,1.7176307439804077,-0.2791851758956909,,,-3.780637741088867,-12.807262420654297,,,35,0.7587164044380188,-0.03816100209951401,,,,
8,,,,,,,,,35,,,,,0.10680016875267029,
,,,-0.2762717008590698,1.7374900579452515,,,-12.291743278503418,-3.7689921855926514,9,,,-0.034927643835544586,0.7396222949028015,,
9,1.7374900579452515,-0.2762717008590698,,,-3.7689921855926514,-12.291743278503418,,,39,0.7396222949028015,-0.034927643835544586,,,,
9,,,,,,,,,39,,,,,0.13789401948451996,
,,,-0.3190263509750366,1.5627275705337524,,,-15.390937805175781,-5.531925678253174,10,,,-0.03848624974489212,0.8211591839790344,,
10,1.5627275705337524,-0.3190263509750366,,,-5.531925678253174,-15.390937805175781,,,43,0.8211591839790344,-0.03848624974489212,,,,
10,,,,,,,,,43,,,,,0.13801681995391846,
,,,-0.15263545513153076,1.6628234386444092,,,-16.605655670166016,-6.751903533935547,11,,,-0.038197848945856094,0.8096708655357361,,
11,1.6628234386444092,-0.15263545513153076,,,-6.751903533935547,-16.605655670166016,,,47,0.8096708655357361,-0.038197848945856094,,,,
11,,,,,,,,,47,,,,,0.1371198296546936,
12,,,,,,,,,49,,,,,,0.08478321880102158
,,,-0.15269911289215088,1.6491732597351074,,,-14.317537307739258,-4.302099227905273,12,,,-0.0330049954354763,0.8241789937019348,,
12,1.6491732597351074,-0.15269911289215088,,,-4.302099227905273,-14.317537307739258,,,51,0.8241789937019348,-0.0330049954354763,,,,
12,,,,,,,,,51,,,,,0.12117521464824677,
,,,-0.22610032558441162,1.5961673259735107,,,-14.653697967529297,-4.9346771240234375,13,,,-0.02611149661242962,0.823161780834198,,
13,1.5961673259735107,-0.22610032558441162,,,-4.9346771240234375,-14.653697967529297,,,55,0.823161780834198,-0.02611149661242962,,,,
13,,,,,,,,,55,,,,,0.10788704454898834,
,,,-0.19936418533325195,1.79803466796875,,,-12.646576881408691,-4.10352897644043,14,,,-0.008919091895222664,0.7838547825813293,,
14,1.79803466796875,-0.19936418533325195,,,-4.10352897644043,-12.646576881408691,,,59,0.7838547825813293,-0.008919091895222664,,,,
14,,,,,,,,,59,,,,,0.13047344982624054,
,,,-0.2580373287200928,1.5727336406707764,,,-14.737283706665039,-4.9172844886779785,15,,,-0.01965182274580002,0.8326718807220459,,
15,1.5727336406707764,-0.2580373287200928,,,-4.9172844886779785,-14.737283706665039,,,63,0.8326718807220459,-0.01965182274580002,,,,
15,,,,,,,,,63,,,,,0.11929626017808914,
,,,-0.16103219985961914,1.6177995204925537,,,-14.040048599243164,-3.876085042953491,16,,,-0.016109153628349304,0.8461407423019409,,
16,1.6177995204925537,-0.16103219985961914,,,-3.876085042953491,-14.040048599243164,,,67,0.8461407423019409,-0.016109153628349304,,,,
16,,,,,,,,,67,,,,,0.12029272317886353,
,,,-0.124725341796875,1.6305124759674072,,,-15.612029075622559,-5.331225395202637,17,,,-0.020922238007187843,0.842939555644989,,
17,1.6305124759674072,-0.124725341796875,,,-5.331225395202637,-15.612029075622559,,,71,0.842939555644989,-0.020922238007187843,,,,
17,,,,,,,,,71,,,,,0.1257399469614029,
,,,-0.13539481163024902,1.6624064445495605,,,-13.742353439331055,-4.148743629455566,18,,,-0.02010839246213436,0.8358593583106995,,
18,1.6624064445495605,-0.13539481163024902,,,-4.148743629455566,-13.742353439331055,,,75,0.8358593583106995,-0.02010839246213436,,,,
18,,,,,,,,,75,,,,,0.09835603088140488,
,,,-0.24217092990875244,1.6356135606765747,,,-13.205097198486328,-3.4728574752807617,19,,,-0.012047495692968369,0.8509700298309326,,
19,1.6356135606765747,-0.24217092990875244,,,-3.4728574752807617,-13.205097198486328,,,79,0.8509700298309326,-0.012047495692968369,,,,
19,,,,,,,,,79,,,,,0.09651118516921997,
