epoch,pesq_epoch,pesq_imp_epoch,pesq_imp_step,pesq_step,si_sdr_epoch,si_sdr_imp_epoch,si_sdr_imp_step,si_sdr_step,step,stoi_epoch,stoi_imp_epoch,stoi_imp_step,stoi_step,train_loss_epoch,train_loss_step
0,,,,,,,,,49,,,,,,0.11350121349096298
,,,0.021232932806015015,1.1496144533157349,,,-8.6622953414917,-1.562488079071045,0,,,-0.017021510750055313,0.827392578125,,
,,,-0.4929952621459961,1.4082088470458984,,,-8.237503051757812,-1.0058324337005615,1,,,-0.02723769098520279,0.8547301888465881,,
,,,-0.44069579243659973,1.8016459941864014,,,-7.990344524383545,-0.3413466811180115,2,,,-0.04446133226156235,0.9455128312110901,,
,,,0.03994858264923096,1.408324956893921,,,-8.199691772460938,0.22781983017921448,3,,,-0.041136033833026886,0.9353867769241333,,
,,,-0.26374444365501404,1.2864526510238647,,,-8.717364311218262,-0.5621846914291382,4,,,-0.036760810762643814,0.8874962329864502,,
,,,-0.0434781014919281,1.356945514678955,,,-7.584349155426025,-0.32121556997299194,5,,,-0.032605547457933426,0.8431493043899536,,
,,,0.046760886907577515,1.1861693859100342,,,-9.13294506072998,-2.001018524169922,6,,,-0.020574623718857765,0.8439927101135254,,
,,,0.05025529861450195,1.3296747207641602,,,-8.622726440429688,-0.137285977602005,7,,,-0.02959824539721012,0.8880565166473389,,
,,,0.03000539541244507,1.2299562692642212,,,-8.565068244934082,-0.6366640329360962,8,,,-0.040027085691690445,0.8723882436752319,,
,,,0.05297628045082092,1.3216853141784668,,,-7.0282793045043945,-1.101284384727478,9,,,-0.02812599390745163,0.8693978190422058,,
0,1.3478679656982422,-0.09997342526912689,,,-0.7441500425338745,-8.274057388305664,,,50,0.8767502903938293,-0.03175488859415054,,,,
0,,,,,,,,,50,,,,,0.18980921804904938,
1,,,,,,,,,99,,,,,,0.14293253421783447
,,,0.1242382824420929,1.3874688148498535,,,-6.130064487457275,1.2235792875289917,10,,,-0.00821153074502945,0.8372530937194824,,
,,,-0.3954918086528778,1.4944065809249878,,,-5.480973243713379,2.0277082920074463,11,,,-0.013036977499723434,0.8572258949279785,,
,,,-0.25145450234413147,1.800950527191162,,,-5.358979225158691,2.666177749633789,12,,,-0.044798895716667175,0.9388569593429565,,
,,,0.2567863166332245,1.744903564453125,,,-4.327886581420898,4.023460865020752,13,,,-0.03403427451848984,0.9486497044563293,,
,,,-0.04404357075691223,1.5124976634979248,,,-4.766863822937012,2.812067985534668,14,,,-0.026756539940834045,0.9091636538505554,,
,,,0.18154406547546387,1.55130136013031,,,-5.017045021057129,3.3258442878723145,15,,,-0.023205863311886787,0.8822089433670044,,
,,,0.12675240635871887,1.2752370834350586,,,-4.832277774810791,2.222782611846924,16,,,0.003058846341446042,0.8560231924057007,,
,,,0.05400165915489197,1.3379859924316406,,,-5.139189720153809,3.2618846893310547,17,,,-0.021271344274282455,0.8954079747200012,,
,,,0.060223549604415894,1.4205504655838013,,,-5.254361152648926,2.6934752464294434,18,,,-0.028305435553193092,0.8823403120040894,,
,,,0.09662172198295593,1.3604944944381714,,,-4.268627643585205,2.058382987976074,19,,,-0.015970759093761444,0.8767781853675842,,
1,1.4885796308517456,0.020917808637022972,,,2.6315364837646484,-5.057626724243164,,,101,0.888390839099884,-0.021253276616334915,,,,
1,,,,,,,,,101,,,,,0.144156351685524,
2,,,,,,,,,149,,,,,,0.12277153879404068
,,,0.04805669188499451,1.170562505722046,,,-7.112390041351318,0.3073321282863617,20,,,-0.008984111249446869,0.847052276134491,,
,,,-0.48933088779449463,1.3999133110046387,,,-5.883858680725098,0.9070701599121094,21,,,-0.03024042584002018,0.835766077041626,,
,,,-0.4828478991985321,1.9172168970108032,,,-5.808203220367432,2.695706605911255,22,,,-0.04798860475420952,0.9468380808830261,,
,,,0.36121395230293274,1.7115504741668701,,,-5.98887300491333,3.109893321990967,23,,,-0.04525013267993927,0.9406787157058716,,
,,,-0.0870649516582489,1.5351483821868896,,,-6.5173563957214355,1.859816074371338,24,,,-0.034251533448696136,0.9014491438865662,,
,,,0.1448429822921753,1.4586504697799683,,,-4.939434051513672,1.2106221914291382,25,,,-0.02222183719277382,0.8555855751037598,,
,,,0.1438654661178589,1.2940804958343506,,,-6.042402267456055,0.9800995588302612,26,,,-0.016385843977332115,0.8364518880844116,,
,,,0.03594636917114258,1.3072803020477295,,,-6.238198757171631,2.1709911823272705,27,,,-0.040856484323740005,0.8780340552330017,,
,,,0.0894882082939148,1.3115848302841187,,,-6.192728519439697,1.738471269607544,28,,,-0.04230431839823723,0.8827788829803467,,
,,,0.08975180983543396,1.3279122114181519,,,-5.302402973175049,0.6366274952888489,29,,,-0.03781717270612717,0.8567589521408081,,
2,1.443390130996704,-0.014607831835746765,,,1.5616629123687744,-6.002584934234619,,,152,0.8781393766403198,-0.03263004869222641,,,,
2,,,,,,,,,152,,,,,0.12934353947639465,
3,,,,,,,,,199,,,,,,0.10165011882781982
,,,0.07803815603256226,1.3471227884292603,,,-7.373300552368164,0.4385281801223755,30,,,-0.016623644158244133,0.8407440185546875,,
,,,-0.39564451575279236,1.5059512853622437,,,-6.117872714996338,1.2912954092025757,31,,,-0.02200307324528694,0.8856540322303772,,
,,,-0.14727845788002014,1.9883837699890137,,,-5.403550148010254,1.985541582107544,32,,,-0.034941136837005615,0.9547093510627747,,
