epoch,pesq_epoch,pesq_imp_epoch,pesq_imp_step,pesq_step,si_sdr_epoch,si_sdr_imp_epoch,si_sdr_imp_step,si_sdr_step,step,stoi_epoch,stoi_imp_epoch,stoi_imp_step,stoi_step,train_loss_epoch,train_loss_step
0,,,,,,,,,49,,,,,,0.14833326637744904
,,,-0.03346255421638489,1.1939337253570557,,,-11.275524139404297,-3.2305076122283936,0,,,-0.03750397637486458,0.8147376179695129,,
,,,-0.5234948396682739,1.3463149070739746,,,-6.974260330200195,-0.5826501846313477,1,,,-0.04018748924136162,0.8337169289588928,,
,,,-0.49802127480506897,1.5694897174835205,,,-8.908987998962402,-1.056056261062622,2,,,-0.056025777012109756,0.9375003576278687,,
,,,-0.007201522588729858,1.277909755706787,,,-9.5241060256958,-0.9887275695800781,3,,,-0.05287274345755577,0.9315415024757385,,
,,,-0.10742059350013733,1.2707476615905762,,,-8.525521278381348,-0.7234238386154175,4,,,-0.045491594821214676,0.8865950107574463,,
,,,-0.10175031423568726,1.2644704580307007,,,-8.403249740600586,-1.3270881175994873,5,,,-0.04648757353425026,0.8440242409706116,,
,,,-0.004505813121795654,1.2269874811172485,,,-9.1250581741333,-2.0421948432922363,6,,,-0.027453189715743065,0.8334062695503235,,
,,,-0.013792306184768677,1.272290825843811,,,-9.738243103027344,-1.3429509401321411,7,,,-0.04539184272289276,0.8753043413162231,,
,,,-0.0008270144462585449,1.2168103456497192,,,-9.183286666870117,-1.2543013095855713,8,,,-0.050934549421072006,0.8626071810722351,,
,,,0.0039000213146209717,1.2570205926895142,,,-7.128871440887451,-2.405940294265747,9,,,-0.036923788487911224,0.8630906343460083,,
0,1.2895976305007935,-0.12865762412548065,,,-1.4953840970993042,-8.87870979309082,,,50,0.8682523965835571,-0.043927256017923355,,,,
0,,,,,,,,,50,,,,,0.19060426950454712,
1,,,,,,,,,99,,,,,,0.14289534091949463
,,,0.023097127676010132,1.1565696001052856,,,-7.0759992599487305,0.6400834321975708,10,,,-0.01847466081380844,0.8433170914649963,,
,,,-0.506298303604126,1.392662763595581,,,-6.25861930847168,1.5460193157196045,11,,,-0.026383770629763603,0.8600198030471802,,
,,,-0.5425772666931152,1.7252771854400635,,,-5.3357930183410645,2.3060595989227295,12,,,-0.03740791603922844,0.9469864964485168,,
,,,-0.19090518355369568,1.3586647510528564,,,-5.391298770904541,2.3604862689971924,13,,,-0.037453532218933105,0.9426909685134888,,
,,,-0.016768932342529297,1.3330332040786743,,,-6.183508396148682,1.1654773950576782,14,,,-0.02657977119088173,0.8794741630554199,,
,,,-0.019425183534622192,1.3053678274154663,,,-5.397028923034668,1.8739585876464844,15,,,-0.02383994124829769,0.8736020922660828,,
,,,0.08320370316505432,1.2269835472106934,,,-6.6225266456604,0.4472253918647766,16,,,-0.009074907749891281,0.8504700064659119,,
,,,0.03365433216094971,1.3180208206176758,,,-7.066734313964844,1.5669000148773193,17,,,-0.029162174090743065,0.8857793211936951,,
,,,0.04069820046424866,1.238863468170166,,,-6.710936069488525,1.2594972848892212,18,,,-0.038830336183309555,0.8723746538162231,,
,,,0.060776978731155396,1.3062055110931396,,,-5.428988933563232,-0.5852189064025879,19,,,-0.02600935287773609,0.8717331290245056,,
1,1.3361648321151733,-0.10345445573329926,,,1.2580490112304688,-6.147143363952637,,,101,0.882644772529602,-0.02732163667678833,,,,
1,,,,,,,,,101,,,,,0.14586272835731506,
2,,,,,,,,,149,,,,,,0.13920430839061737
,,,-0.06018352508544922,1.192604422569275,,,-4.867849349975586,2.5191292762756348,20,,,-0.028169741854071617,0.8120958209037781,,
,,,-0.4811836779117584,1.436772346496582,,,-4.311583518981934,3.3031156063079834,21,,,-0.036002498120069504,0.855303943157196,,
,,,-0.3179992437362671,1.93687105178833,,,-3.3931891918182373,4.020636558532715,22,,,-0.052524443715810776,0.9365652203559875,,
,,,0.14860469102859497,1.4657611846923828,,,-3.992128849029541,4.570007801055908,23,,,-0.0486149787902832,0.9385774731636047,,
,,,-0.09954032301902771,1.4447683095932007,,,-4.195521831512451,3.0535106658935547,24,,,-0.03224223479628563,0.8730072975158691,,
,,,0.1552269458770752,1.4722672700881958,,,-4.001205921173096,3.0439422130584717,25,,,-0.040833357721567154,0.8734027147293091,,
,,,0.11216995120048523,1.2618765830993652,,,-5.618056774139404,1.4452683925628662,26,,,-0.030258167535066605,0.8284881711006165,,
,,,0.045796990394592285,1.3379627466201782,,,-5.0970869064331055,3.301375389099121,27,,,-0.04950966686010361,0.8734497427940369,,
,,,-0.01055443286895752,1.2414411306381226,,,-4.76788330078125,3.261791706085205,28,,,-0.04992062225937843,0.8763673305511475,,
,,,0.09792950749397278,1.3380123376846313,,,-3.3703699111938477,2.0887651443481445,29,,,-0.043762486428022385,0.8603453040122986,,
2,1.4128339290618896,-0.040973301976919174,,,3.0607540607452393,-4.36148738861084,,,152,0.8727602958679199,-0.041183821856975555,,,,
2,,,,,,,,,152,,,,,0.13539065420627594,
3,,,,,,,,,199,,,,,,0.14649221301078796
,,,0.09165003895759583,1.3419713973999023,,,-5.4796929359436035,1.8614256381988525,30,,,-0.01725129596889019,0.8247479796409607,,
,,,-0.46869537234306335,1.4230880737304688,,,-3.654386520385742,3.847951650619507,31,,,-0.02004155144095421,0.876832127571106,,
,,,-0.34178534150123596,1.826972484588623,,,-3.2276744842529297,4.323996543884277,32,,,-0.043662093579769135,0.9490930438041687,,
,,,0.27250856161117554,1.6177235841751099,,,-3.6578385829925537,4.67490816116333,33,,,-0.037250541150569916,0.9490499496459961,,
