epoch,pesq_epoch,pesq_imp_epoch,pesq_imp_step,pesq_step,si_sdr_epoch,si_sdr_imp_epoch,si_sdr_imp_step,si_sdr_step,step,stoi_epoch,stoi_imp_epoch,stoi_imp_step,stoi_step,train_loss_epoch,train_loss_step
16,1.609279990196228,-0.24328434467315674,,,-0.5679178833961487,-10.341705322265625,,,67,0.8237708210945129,-0.030551277101039886,,,,
16,,,,,,,,,67,,,,,0.13233140110969543,
,,,-0.272641658782959,1.5047963857650757,,,-10.339517593383789,-0.41228657960891724,17,,,-0.026431217789649963,0.8279998898506165,,
17,1.5047963857650757,-0.272641658782959,,,-0.41228657960891724,-10.339517593383789,,,71,0.8279998898506165,-0.026431217789649963,,,,
17,,,,,,,,,71,,,,,0.1171967089176178,
,,,-0.23970937728881836,1.5208256244659424,,,-10.002341270446777,-0.10746992379426956,18,,,-0.03355236351490021,0.8255059719085693,,
18,1.5208256244659424,-0.23970937728881836,,,-0.10746992379426956,-10.002341270446777,,,75,0.8255059719085693,-0.03355236351490021,,,,
18,,,,,,,,,75,,,,,0.12595215439796448,
,,,-0.19452214241027832,1.6571426391601562,,,-10.728111267089844,-0.9542507529258728,19,,,-0.03053957410156727,0.8247845768928528,,
19,1.6571426391601562,-0.19452214241027832,,,-0.9542507529258728,-10.728111267089844,,,79,0.8247845768928528,-0.03053957410156727,,,,
19,,,,,,,,,79,,,,,0.09408634901046753,
