epoch,pesq_epoch,pesq_imp_epoch,pesq_imp_step,pesq_step,si_sdr_epoch,si_sdr_imp_epoch,si_sdr_imp_step,si_sdr_step,step,stoi_epoch,stoi_imp_epoch,stoi_imp_step,stoi_step,train_loss_epoch,train_loss_step
0,,,,,,,,,49,,,,,,0.15676665306091309
,,,-0.06657803058624268,1.1686960458755493,,,-11.113706588745117,-3.504425287246704,0,,,-0.05734428018331528,0.7847433686256409,,
,,,-0.6057603359222412,1.2815353870391846,,,-12.799542427062988,-4.873952865600586,1,,,-0.07470868527889252,0.820439338684082,,
,,,-0.8539032936096191,1.470536470413208,,,-11.483551025390625,-3.9398488998413086,2,,,-0.10036814957857132,0.8930995464324951,,
,,,-0.11736229062080383,1.2255511283874512,,,-13.142767906188965,-5.007419586181641,3,,,-0.09605970233678818,0.8894020318984985,,
,,,-0.3542134165763855,1.2622606754302979,,,-12.362055778503418,-3.9718008041381836,4,,,-0.07056014239788055,0.8515266180038452,,
,,,-0.1791515052318573,1.2574865818023682,,,-12.446537971496582,-4.563704490661621,5,,,-0.07715565711259842,0.8155194520950317,,
,,,0.011232107877731323,1.1554880142211914,,,-11.286197662353516,-4.182974338531494,6,,,-0.05663209781050682,0.8051540851593018,,
,,,-0.020550459623336792,1.2624186277389526,,,-12.76400375366211,-4.0884785652160645,7,,,-0.07156908512115479,0.8451929688453674,,
,,,-0.1046990156173706,1.1844561100006104,,,-12.11024284362793,-4.111719131469727,8,,,-0.08322691917419434,0.8416106700897217,,
,,,-0.019184768199920654,1.2496700286865234,,,-9.340089797973633,-4.310356616973877,9,,,-0.05786604434251785,0.8401511907577515,,
0,1.25180983543396,-0.2310170829296112,,,-4.255467891693115,-11.884870529174805,,,50,0.8386839032173157,-0.07454907149076462,,,,
0,,,,,,,,,50,,,,,0.19920292496681213,
1,,,,,,,,,99,,,,,,0.13526101410388947
,,,-0.039889514446258545,1.1909607648849487,,,-8.5371675491333,-0.9895178079605103,10,,,-0.03039691597223282,0.8073145747184753,,
,,,-0.5335077047348022,1.336366891860962,,,-8.654373168945312,-0.6717014908790588,11,,,-0.041175782680511475,0.8504147529602051,,
,,,-0.6137121915817261,1.6729739904403687,,,-8.71105670928955,-0.9431918859481812,12,,,-0.06040394678711891,0.930505096912384,,
,,,0.04933518171310425,1.3722150325775146,,,-9.23119068145752,-0.2924754321575165,13,,,-0.05850716680288315,0.9281930923461914,,
,,,-0.18420708179473877,1.3236627578735352,,,-7.5007829666137695,-0.37933704257011414,14,,,-0.04134932905435562,0.8570868968963623,,
,,,-0.012901097536087036,1.2859773635864258,,,-7.139948844909668,-0.2639106214046478,15,,,-0.03474370017647743,0.8791015148162842,,
,,,0.09148740768432617,1.3226996660232544,,,-6.868828296661377,0.19135361909866333,16,,,-0.018003007397055626,0.8437197804450989,,
,,,0.022401899099349976,1.3007171154022217,,,-8.234955787658691,0.28708168864250183,17,,,-0.039193570613861084,0.8765220642089844,,
,,,-0.09293705224990845,1.266867995262146,,,-8.100214958190918,-0.0846157968044281,18,,,-0.046905890107154846,0.8833469152450562,,
,,,-0.008180350065231323,1.3016860485076904,,,-5.907476902008057,-0.9844042658805847,19,,,-0.030108630657196045,0.8681756854057312,,
1,1.337412714958191,-0.13221104443073273,,,-0.413071870803833,-7.888599395751953,,,101,0.8724380731582642,-0.040078796446323395,,,,
1,,,,,,,,,101,,,,,0.14780640602111816,
