epoch,pesq_epoch,pesq_imp_epoch,pesq_imp_step,pesq_step,si_sdr_epoch,si_sdr_imp_epoch,si_sdr_imp_step,si_sdr_step,step,stoi_epoch,stoi_imp_epoch,stoi_imp_step,stoi_step,train_loss_epoch,train_loss_step
0,,,,,,,,,49,,,,,,0.14960719645023346
,,,-0.08196032047271729,1.140777587890625,,,-27.992589950561523,-20.197322845458984,0,,,-0.04137532040476799,0.8088998198509216,,
,,,-0.5868816375732422,1.2998096942901611,,,-23.276315689086914,-16.000383377075195,1,,,-0.04949357360601425,0.844957709312439,,
,,,-0.6508221626281738,1.5337343215942383,,,-22.750164031982422,-15.460201263427734,2,,,-0.06321147829294205,0.927055299282074,,
,,,-0.21898186206817627,1.348704218864441,,,-24.22279167175293,-15.08881664276123,3,,,-0.06572169810533524,0.9205771684646606,,
,,,-0.28002414107322693,1.2373600006103516,,,-22.431745529174805,-14.639030456542969,4,,,-0.052504364401102066,0.8560423851013184,,
,,,-0.10398072004318237,1.2027039527893066,,,-23.639400482177734,-16.643383026123047,5,,,-0.05367925390601158,0.8615008592605591,,
,,,0.01409071683883667,1.1663649082183838,,,-22.163576126098633,-15.115572929382324,6,,,-0.03106623701751232,0.836476743221283,,
,,,-0.024468958377838135,1.2613669633865356,,,-22.57851791381836,-13.8932466506958,7,,,-0.052878692746162415,0.8654611110687256,,
,,,-0.1351921558380127,1.218265175819397,,,-26.406356811523438,-18.38142204284668,8,,,-0.064632847905159,0.8634358048439026,,
,,,-0.01145276427268982,1.2466161251068115,,,-21.248762130737305,-14.876302719116211,9,,,-0.04891528934240341,0.8480564951896667,,
0,1.2655704021453857,-0.2079673707485199,,,-16.02956771850586,-23.671024322509766,,,50,0.8632463216781616,-0.05234786868095398,,,,
0,,,,,,,,,50,,,,,0.1930301934480667,
1,,,,,,,,,99,,,,,,0.10729646682739258
,,,-0.018734276294708252,1.2427420616149902,,,-34.998619079589844,-27.806907653808594,10,,,-0.01476956158876419,0.8189666867256165,,
,,,-0.2981409728527069,1.6000856161117554,,,-34.42491912841797,-26.261518478393555,11,,,-0.018304256722331047,0.893160879611969,,
,,,-0.37552720308303833,1.8506200313568115,,,-30.87535285949707,-22.88214111328125,12,,,-0.040821198374032974,0.9509543776512146,,
,,,0.21059492230415344,1.7311639785766602,,,-29.367525100708008,-21.337697982788086,13,,,-0.04028235003352165,0.9437950253486633,,
,,,-0.07268878817558289,1.5718793869018555,,,-28.187515258789062,-19.150867462158203,14,,,-0.02980385161936283,0.9036504626274109,,
,,,0.10204696655273438,1.3951236009597778,,,-28.931100845336914,-23.164955139160156,15,,,-0.02427550218999386,0.8513289093971252,,
,,,0.1421043574810028,1.3651679754257202,,,-31.362497329711914,-24.252422332763672,16,,,-0.004039546940475702,0.8641563653945923,,
,,,0.05020222067832947,1.327344298362732,,,-29.523235321044922,-21.09769058227539,17,,,-0.021434171125292778,0.8972012996673584,,
,,,0.08487692475318909,1.2823553085327148,,,-29.937454223632812,-21.950529098510742,18,,,-0.031189050525426865,0.8975564241409302,,
,,,0.08947348594665527,1.3376318216323853,,,-29.227251052856445,-24.40502166748047,19,,,-0.022286199033260345,0.8708152770996094,,
1,1.4704114198684692,-0.008579239249229431,,,-23.230976104736328,-30.683547973632812,,,101,0.8891585469245911,-0.0247205700725317,,,,
1,,,,,,,,,101,,,,,0.1450984925031662,
2,,,,,,,,,149,,,,,,0.136969655752182
,,,0.15581363439559937,1.3313907384872437,,,-33.573970794677734,-26.373764038085938,20,,,-0.009946745820343494,0.8257334232330322,,
,,,-0.1759825050830841,1.7030024528503418,,,-28.791303634643555,-21.5856876373291,21,,,-0.019862854853272438,0.8658967018127441,,
,,,-0.23330157995224,2.0337514877319336,,,-30.890729904174805,-22.939231872558594,22,,,-0.03683684393763542,0.9543491005897522,,
,,,0.27160418033599854,1.5921968221664429,,,-32.686038970947266,-23.700870513916016,23,,,-0.03776590898633003,0.9483930468559265,,
,,,0.14023694396018982,1.6857267618179321,,,-31.793670654296875,-22.650968551635742,24,,,-0.02546626888215542,0.9210659265518188,,
,,,0.13836079835891724,1.4146214723587036,,,-32.301429748535156,-25.947742462158203,25,,,-0.012281210161745548,0.8847147822380066,,
,,,0.09838497638702393,1.2445213794708252,,,-31.072490692138672,-23.9288330078125,26,,,-0.009467970579862595,0.8596317768096924,,
,,,0.09080865979194641,1.3651894330978394,,,-32.375038146972656,-23.711793899536133,27,,,-0.023555366322398186,0.8923664093017578,,
,,,0.14037087559700012,1.4441859722137451,,,-33.34400939941406,-25.381446838378906,28,,,-0.03133303299546242,0.8886170983314514,,
,,,0.08286312222480774,1.3445780277252197,,,-28.516889572143555,-23.614521026611328,29,,,-0.020170336589217186,0.8803504705429077,,
2,1.5159164667129517,0.07091591507196426,,,-23.98348617553711,-31.534555435180664,,,152,0.8921118974685669,-0.02266865223646164,,,,
2,,,,,,,,,152,,,,,0.13405726850032806,
3,,,,,,,,,199,,,,,,0.10756286233663559
