epoch,pesq_epoch,pesq_imp_epoch,pesq_imp_step,pesq_step,si_sdr_epoch,si_sdr_imp_epoch,si_sdr_imp_step,si_sdr_step,step,stoi_epoch,stoi_imp_epoch,stoi_imp_step,stoi_step,train_loss_epoch,train_loss_step
0,,,,,,,,,49,,,,,,nan
,,,-0.059010714292526245,1.1288737058639526,,,-17.151235580444336,-9.549079895019531,0,,,-0.07473386824131012,0.7685283422470093,,
,,,-0.6502481698989868,1.2278285026550293,,,-17.948652267456055,-10.60565185546875,1,,,-0.08465670794248581,0.8057054877281189,,
,,,-1.0070366859436035,1.2651077508926392,,,-16.242048263549805,-8.720290184020996,2,,,-0.1174795925617218,0.8727520704269409,,
,,,-0.159335196018219,1.1617053747177124,,,-15.34538745880127,-7.126847267150879,3,,,-0.11450771242380142,0.8652806878089905,,
,,,-0.27557146549224854,1.2019928693771362,,,-16.159711837768555,-8.133810043334961,4,,,-0.09996498376131058,0.8312938809394836,,
,,,-0.1634204089641571,1.1602500677108765,,,-15.324995040893555,-8.567241668701172,5,,,-0.11012410372495651,0.8005072474479675,,
,,,-5.4836273193359375e-06,1.1442198753356934,,,-17.84504508972168,-10.78731632232666,6,,,-0.0838375836610794,0.7728699445724487,,
,,,-0.08165878057479858,1.1984199285507202,,,-18.027402877807617,-9.705638885498047,7,,,-0.09155932813882828,0.8193238973617554,,
,,,-0.10769006609916687,1.1544153690338135,,,-16.38652801513672,-8.396810531616211,8,,,-0.1087007075548172,0.8076809048652649,,
,,,-0.05840781331062317,1.1742793321609497,,,-15.501815795898438,-11.026028633117676,9,,,-0.08891189098358154,0.8076988458633423,,
0,1.1817091703414917,-0.25623849034309387,,,-9.261872291564941,-16.593280792236328,,,50,0.8151642084121704,-0.09744764864444733,,,,
0,,,,,,,,,50,,,,,nan,
1,,,,,,,,,99,,,,,,nan
,,,-0.08812335133552551,1.1110142469406128,,,-17.65186882019043,-10.355770111083984,10,,,-0.0716300904750824,0.7549976110458374,,
,,,-0.6832104921340942,1.2042843103408813,,,-15.608772277832031,-8.459888458251953,11,,,-0.09099061042070389,0.8004050254821777,,
,,,-0.8531268239021301,1.2845914363861084,,,-15.39139175415039,-7.686091423034668,12,,,-0.11728768050670624,0.8751248121261597,,
,,,-0.366921067237854,1.1864583492279053,,,-16.2573184967041,-7.401913642883301,13,,,-0.123012974858284,0.8628407120704651,,
,,,-0.3922909200191498,1.1852645874023438,,,-15.409773826599121,-8.263880729675293,14,,,-0.0962376818060875,0.8180707097053528,,
,,,-0.21074068546295166,1.1588733196258545,,,-15.554950714111328,-8.619040489196777,15,,,-0.10535994172096252,0.7894176244735718,,
,,,0.008751869201660156,1.1550114154815674,,,-16.840059280395508,-9.794029235839844,16,,,-0.0746685266494751,0.7831894159317017,,
,,,-0.08564051985740662,1.1968287229537964,,,-18.317424774169922,-9.859750747680664,17,,,-0.09535406529903412,0.8215789794921875,,
,,,-0.13460180163383484,1.1573410034179688,,,-16.196571350097656,-8.160985946655273,18,,,-0.10915776342153549,0.8100190758705139,,
,,,-0.05928340554237366,1.183502435684204,,,-15.956507682800293,-9.988511085510254,19,,,-0.08978071063756943,0.8146840333938599,,
1,1.1823170185089111,-0.28651872277259827,,,-8.858986854553223,-16.318466186523438,,,101,0.8130328059196472,-0.09734799712896347,,,,
1,,,,,,,,,101,,,,,nan,
2,,,,,,,,,149,,,,,,nan
,,,-0.09399077296257019,1.124267816543579,,,-15.993192672729492,-9.037066459655762,20,,,-0.07224293798208237,0.7541959881782532,,
,,,-0.6646753549575806,1.1925519704818726,,,-16.096126556396484,-9.053901672363281,21,,,-0.10101134330034256,0.7804157733917236,,
,,,-1.0207144021987915,1.30129075050354,,,-16.26551628112793,-8.511350631713867,22,,,-0.1210424154996872,0.8724623322486877,,
,,,-0.3219934403896332,1.159635305404663,,,-15.572975158691406,-7.7050933837890625,23,,,-0.1151147186756134,0.8654202222824097,,
,,,-0.3006165325641632,1.2094686031341553,,,-17.535839080810547,-9.859950065612793,24,,,-0.1009838879108429,0.8281415700912476,,
,,,-0.1552531123161316,1.1389349699020386,,,-15.16901683807373,-9.103707313537598,25,,,-0.10981350392103195,0.768905520439148,,
,,,-0.07030630111694336,1.1552120447158813,,,-17.115337371826172,-10.04828929901123,26,,,-0.07726019620895386,0.7856403589248657,,
,,,-0.0796840488910675,1.1933605670928955,,,-17.99988555908203,-9.657620429992676,27,,,-0.09501451998949051,0.8181756734848022,,
,,,-0.14371415972709656,1.15191650390625,,,-18.28832244873047,-10.25468921661377,28,,,-0.10828662663698196,0.8113659620285034,,
,,,-0.05530679225921631,1.1854383945465088,,,-17.02985191345215,-12.146768569946289,29,,,-0.08964953571557999,0.8056539297103882,,
2,1.1812076568603516,-0.2906254827976227,,,-9.537843704223633,-16.706607818603516,,,152,0.8090378046035767,-0.09904196858406067,,,,
2,,,,,,,,,152,,,,,nan,
3,,,,,,,,,199,,,,,,nan
